iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
BRA,South America,Brazil,1/7/2022,22328252,NULL,NULL,619654,NULL,NULL,104340.824,NULL,NULL,2895.668,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,213993441,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,NULL,2.2,75.88,0.765,NULL,NULL,NULL,NULL
BOL,South America,Bolivia,11/10/2020,142664,103,104,8808,6,8.143,12056.518,8.705,8.789,744.363,0.507,0.688,0.93,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,864,339808,28.717,0.073,989,0.084,0.1052,9.5,tests performed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,81.48,11832936,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,NULL,NULL,25.383,1.1,71.51,0.718,NULL,NULL,NULL,NULL
BOL,South America,Bolivia,11/11/2020,142776,112,102,8818,10,8.571,12065.983,9.465,8.62,745.208,0.845,0.724,0.94,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,991,340799,28.801,0.084,942,0.08,0.1083,9.2,tests performed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,81.48,11832936,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,NULL,NULL,25.383,1.1,71.51,0.718,NULL,NULL,NULL,NULL
BOL,South America,Bolivia,11/12/2020,142889,113,98.286,8825,7,8.143,12075.532,9.55,8.306,745.8,0.592,0.688,0.95,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1033,341832,28.888,0.087,911,0.077,0.1079,9.3,tests performed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,81.48,11832936,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,NULL,NULL,25.383,1.1,71.51,0.718,NULL,NULL,NULL,NULL
BOL,South America,Bolivia,11/13/2020,143069,180,103.714,8835,10,7.714,12090.744,15.212,8.765,746.645,0.845,0.652,0.97,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1274,343106,28.996,0.108,915,0.077,0.1133,8.8,tests performed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,81.48,11832936,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,NULL,NULL,25.383,1.1,71.51,0.718,NULL,NULL,NULL,NULL
BOL,South America,Bolivia,11/14/2020,143181,112,107.714,8841,6,7.286,12100.209,9.465,9.103,747.152,0.507,0.616,0.98,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1009,344115,29.081,0.085,928,0.078,0.1161,8.6,tests performed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,81.48,11832936,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,NULL,NULL,25.383,1.1,71.51,0.718,NULL,NULL,NULL,NULL
BOL,South America,Bolivia,11/15/2020,143246,65,110.143,8849,8,7.714,12105.702,5.493,9.308,747.828,0.676,0.652,0.98,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,653,344768,29.136,0.055,932,0.079,0.1182,8.5,tests performed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,81.48,11832936,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,NULL,NULL,25.383,1.1,71.51,0.718,NULL,NULL,NULL,NULL
BOL,South America,Bolivia,11/16/2020,143371,125,115.714,8859,10,8.143,12116.266,10.564,9.779,748.673,0.845,0.688,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,919,345687,29.214,0.078,963,0.081,0.1202,8.3,tests performed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,81.48,11832936,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,NULL,NULL,25.383,1.1,71.51,0.718,NULL,NULL,NULL,NULL
BOL,South America,Bolivia,11/17/2020,143473,102,115.571,8866,7,8.286,12124.886,8.62,9.767,749.265,0.592,0.7,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,936,346623,29.293,0.079,974,0.082,0.1187,8.4,tests performed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,81.48,11832936,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,NULL,NULL,25.383,1.1,71.51,0.718,NULL,NULL,NULL,NULL
BOL,South America,Bolivia,11/18/2020,143569,96,113.286,8875,9,8.143,12132.999,8.113,9.574,750.025,0.761,0.688,1.01,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1010,347633,29.378,0.085,976,0.082,0.1161,8.6,tests performed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,81.48,11832936,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,NULL,NULL,25.383,1.1,71.51,0.718,NULL,NULL,NULL,NULL
BOL,South America,Bolivia,11/19/2020,143756,187,123.857,8889,14,9.143,12148.802,15.803,10.467,751.208,1.183,0.773,1.02,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1598,349231,29.513,0.135,1057,0.089,0.1172,8.5,tests performed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,81.48,11832936,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,NULL,NULL,25.383,1.1,71.51,0.718,NULL,NULL,NULL,NULL
BOL,South America,Bolivia,11/20/2020,143854,98,112.143,8900,11,9.286,12157.084,8.282,9.477,752.138,0.93,0.785,1.02,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1309,350540,29.624,0.111,1062,0.09,0.1056,9.5,tests performed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,84.26,11832936,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,NULL,NULL,25.383,1.1,71.51,0.718,NULL,NULL,NULL,NULL
BOL,South America,Bolivia,11/21/2020,143922,68,105.857,8904,4,9,12162.831,5.747,8.946,752.476,0.338,0.761,1.03,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,785,351325,29.69,0.066,1030,0.087,0.1028,9.7,tests performed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,84.26,11832936,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,NULL,NULL,25.383,1.1,71.51,0.718,NULL,NULL,NULL,NULL
BOL,South America,Bolivia,11/22/2020,143978,56,104.571,8907,3,8.286,12167.563,4.733,8.837,752.73,0.254,0.7,1.04,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,671,351996,29.747,0.057,1033,0.087,0.1012,9.9,tests performed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,84.26,11832936,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,NULL,NULL,25.383,1.1,71.51,0.718,NULL,NULL,NULL,NULL
BOL,South America,Bolivia,11/23/2020,144034,56,94.714,8916,9,8.143,12172.296,4.733,8.004,753.49,0.761,0.688,1.06,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,592,352588,29.797,0.05,986,0.083,0.0961,10.4,tests performed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,84.26,11832936,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,NULL,NULL,25.383,1.1,71.51,0.718,NULL,NULL,NULL,NULL
BOL,South America,Bolivia,11/24/2020,144147,113,96.286,8928,12,8.857,12181.846,9.55,8.137,754.504,1.014,0.749,1.07,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1420,354008,29.917,0.12,1055,0.089,0.0913,11,tests performed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,84.26,11832936,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,NULL,NULL,25.383,1.1,71.51,0.718,NULL,NULL,NULL,NULL
BOL,South America,Bolivia,11/25/2020,144276,129,101,8933,5,8.286,12192.747,10.902,8.535,754.927,0.423,0.7,1.08,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1193,355201,30.018,0.101,1081,0.091,0.0934,10.7,tests performed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,84.26,11832936,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,NULL,NULL,25.383,1.1,71.51,0.718,NULL,NULL,NULL,NULL
BOL,South America,Bolivia,11/26/2020,144390,114,90.571,8939,6,7.143,12202.382,9.634,7.654,755.434,0.507,0.604,1.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1145,356346,30.115,0.097,1016,0.086,0.0891,11.2,tests performed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,84.26,11832936,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,NULL,NULL,25.383,1.1,71.51,0.718,NULL,NULL,NULL,NULL
BOL,South America,Bolivia,11/27/2020,144494,104,91.429,8943,4,6.143,12211.171,8.789,7.727,755.772,0.338,0.519,1.11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1260,357606,30.221,0.106,1009,0.085,0.0906,11,tests performed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,84.26,11832936,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,NULL,NULL,25.383,1.1,71.51,0.718,NULL,NULL,NULL,NULL
BOL,South America,Bolivia,11/28/2020,144592,98,95.714,8949,6,6.429,12219.453,8.282,8.089,756.279,0.507,0.543,1.13,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,985,358591,30.304,0.083,1038,0.088,0.0922,10.8,tests performed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,84.26,11832936,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,NULL,NULL,25.383,1.1,71.51,0.718,NULL,NULL,NULL,NULL
BOL,South America,Bolivia,11/29/2020,144622,30,92,8952,3,6.429,12221.988,2.535,7.775,756.532,0.254,0.543,1.15,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,515,359106,30.348,0.044,1016,0.086,0.0906,11,tests performed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,84.26,11832936,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,NULL,NULL,25.383,1.1,71.51,0.718,NULL,NULL,NULL,NULL
BOL,South America,Bolivia,11/30/2020,144708,86,96.286,8957,5,5.857,12229.256,7.268,8.137,756.955,0.423,0.495,1.17,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,977,360083,30.431,0.083,1071,0.091,0.0899,11.1,tests performed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,84.26,11832936,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,NULL,NULL,25.383,1.1,71.51,0.718,22328,46.3,9.91,1886.936598
BOL,South America,Bolivia,12/1/2020,144810,102,94.714,8963,6,5,12237.876,8.62,8.004,757.462,0.507,0.423,1.19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1578,361661,30.564,0.133,1093,0.092,0.0867,11.5,tests performed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,47.22,11832936,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,NULL,NULL,25.383,1.1,71.51,0.718,NULL,NULL,NULL,NULL
BOL,South America,Bolivia,12/2/2020,144994,184,102.571,8972,9,5.571,12253.426,15.55,8.668,758.223,0.761,0.471,1.21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1361,363022,30.679,0.115,1117,0.094,0.0918,10.9,tests performed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,47.22,11832936,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,NULL,NULL,25.383,1.1,71.51,0.718,NULL,NULL,NULL,NULL
BOL,South America,Bolivia,12/3/2020,145186,192,113.714,8982,10,6.143,12269.651,16.226,9.61,759.068,0.845,0.519,1.23,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1464,364486,30.803,0.124,1163,0.098,0.0978,10.2,tests performed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,47.22,11832936,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,NULL,NULL,25.383,1.1,71.51,0.718,NULL,NULL,NULL,NULL
BOL,South America,Bolivia,12/4/2020,145325,139,118.714,8987,5,6.286,12281.398,11.747,10.033,759.49,0.423,0.531,1.24,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1492,365978,30.929,0.126,1196,0.101,0.0993,10.1,tests performed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,47.22,11832936,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,NULL,NULL,25.383,1.1,71.51,0.718,NULL,NULL,NULL,NULL
BOL,South America,Bolivia,12/5/2020,145492,167,128.571,8992,5,6.143,12295.511,14.113,10.866,759.913,0.423,0.519,1.26,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1410,367388,31.048,0.119,1257,0.106,0.1023,9.8,tests performed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,47.22,11832936,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,NULL,NULL,25.383,1.1,71.51,0.718,NULL,NULL,NULL,NULL
BOL,South America,Bolivia,12/6/2020,145560,68,134,8995,3,6.143,12301.258,5.747,11.324,760.166,0.254,0.519,1.28,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,484,367872,31.089,0.041,1252,0.106,0.107,9.3,tests performed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,47.22,11832936,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,NULL,NULL,25.383,1.1,71.51,0.718,NULL,NULL,NULL,NULL
BOL,South America,Bolivia,12/7/2020,145657,97,135.571,8997,2,5.714,12309.456,8.197,11.457,760.335,0.169,0.483,1.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,761,368633,31.153,0.064,1221,0.103,0.111,9,tests performed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,47.22,11832936,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,NULL,NULL,25.383,1.1,71.51,0.718,NULL,NULL,NULL,NULL
BOL,South America,Bolivia,12/8/2020,145846,189,148,9002,5,5.571,12325.428,15.972,12.507,760.758,0.423,0.471,1.32,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1277,369910,31.261,0.108,1178,0.1,0.1256,8,tests performed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,47.22,11832936,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,NULL,NULL,25.383,1.1,71.51,0.718,NULL,NULL,NULL,NULL
BOL,South America,Bolivia,12/9/2020,146060,214,152.286,9004,2,4.571,12343.513,18.085,12.87,760.927,0.169,0.386,1.33,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1369,371279,31.377,0.116,1180,0.1,0.1291,7.7,tests performed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,47.22,11832936,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,NULL,NULL,25.383,1.1,71.51,0.718,NULL,NULL,NULL,NULL
BOL,South America,Bolivia,12/10/2020,146385,325,171.286,9008,4,3.714,12370.979,27.466,14.475,761.265,0.338,0.314,1.35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014,373293,31.547,0.17,1258,0.106,0.1362,7.3,tests performed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,47.22,11832936,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,NULL,NULL,25.383,1.1,71.51,0.718,NULL,NULL,NULL,NULL
BOL,South America,Bolivia,12/11/2020,146697,312,196,9013,5,3.714,12397.346,26.367,16.564,761.688,0.423,0.314,1.37,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1537,374830,31.677,0.13,1265,0.107,0.1549,6.5,tests performed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,47.22,11832936,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,NULL,NULL,25.383,1.1,71.51,0.718,NULL,NULL,NULL,NULL
BOL,South America,Bolivia,12/12/2020,147030,333,219.714,9014,1,3.143,12425.488,28.142,18.568,761.772,0.085,0.266,1.38,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1215,0.103,0.1808,5.5,tests performed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,47.22,11832936,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,NULL,NULL,25.383,1.1,71.51,0.718,NULL,NULL,NULL,NULL
BOL,South America,Bolivia,12/13/2020,147150,120,227.143,9018,4,3.286,12435.629,10.141,19.196,762.11,0.338,0.278,1.39,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,376955,31.856,NULL,1298,0.11,0.175,5.7,tests performed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,47.22,11832936,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,NULL,NULL,25.383,1.1,71.51,0.718,NULL,NULL,NULL,NULL
BOL,South America,Bolivia,12/14/2020,147345,195,241.143,9024,6,3.857,12452.108,16.479,20.379,762.617,0.507,0.326,1.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,914,377869,31.934,0.077,1319,0.111,0.1828,5.5,tests performed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,47.22,11832936,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,NULL,NULL,25.383,1.1,71.51,0.718,NULL,NULL,NULL,NULL
BOL,South America,Bolivia,12/15/2020,147716,371,267.143,9026,2,3.429,12483.461,31.353,22.576,762.786,0.169,0.29,1.41,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1721,379590,32.079,0.145,1383,0.117,0.1932,5.2,tests performed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,47.22,11832936,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,NULL,NULL,25.383,1.1,71.51,0.718,NULL,NULL,NULL,NULL
BOL,South America,Bolivia,12/16/2020,148214,498,307.714,9029,3,3.571,12525.547,42.086,26.005,763.04,0.254,0.302,1.42,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2017,381607,32.25,0.17,1475,0.125,0.2086,4.8,tests performed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,47.22,11832936,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,NULL,NULL,25.383,1.1,71.51,0.718,NULL,NULL,NULL,NULL
BOL,South America,Bolivia,12/17/2020,148665,451,325.714,9031,2,3.286,12563.661,38.114,27.526,763.209,0.169,0.278,1.42,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1818,383425,32.403,0.154,1447,0.122,0.2251,4.4,tests performed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,47.22,11832936,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,NULL,NULL,25.383,1.1,71.51,0.718,NULL,NULL,NULL,NULL
BOL,South America,Bolivia,12/18/2020,149149,484,350.286,9033,2,2.857,12604.564,40.903,29.603,763.378,0.169,0.241,1.43,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1648,385073,32.542,0.139,1463,0.124,0.2394,4.2,tests performed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,47.22,11832936,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,NULL,NULL,25.383,1.1,71.51,0.718,NULL,NULL,NULL,NULL
BOL,South America,Bolivia,12/19/2020,149770,621,391.429,9035,2,3,12657.045,52.481,33.08,763.547,0.169,0.254,1.43,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2318,387391,32.738,0.196,1643,0.139,0.2382,4.2,tests performed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,47.22,11832936,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,NULL,NULL,25.383,1.1,71.51,0.718,NULL,NULL,NULL,NULL
BOL,South America,Bolivia,12/20/2020,150023,253,410.429,9036,1,2.571,12678.426,21.381,34.685,763.631,0.085,0.217,1.43,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1003,388394,32.823,0.085,1634,0.138,0.2512,4,tests performed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,47.22,11832936,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,NULL,NULL,25.383,1.1,71.51,0.718,NULL,NULL,NULL,NULL
BOL,South America,Bolivia,12/21/2020,150385,362,434.286,9043,7,2.714,12709.018,30.593,36.701,764.223,0.592,0.229,1.43,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1286,389680,32.932,0.109,1687,0.143,0.2574,3.9,tests performed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,47.22,11832936,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,NULL,NULL,25.383,1.1,71.51,0.718,NULL,NULL,NULL,NULL
BOL,South America,Bolivia,12/22/2020,151059,674,477.571,9052,9,3.714,12765.978,56.96,40.36,764.983,0.761,0.314,1.44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1848,391528,33.088,0.156,1705,0.144,0.2801,3.6,tests performed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,47.22,11832936,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,NULL,NULL,25.383,1.1,71.51,0.718,NULL,NULL,NULL,NULL
BOL,South America,Bolivia,12/23/2020,152064,1005,550,9065,13,5.143,12850.91,84.932,46.48,766.082,1.099,0.435,1.44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2843,394371,33.328,0.24,1823,0.154,0.3017,3.3,tests performed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,47.22,11832936,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,NULL,NULL,25.383,1.1,71.51,0.718,NULL,NULL,NULL,NULL
BOL,South America,Bolivia,12/24/2020,153121,1057,636.571,9076,11,6.429,12940.237,89.327,53.797,767.012,0.93,0.543,1.43,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2714,397085,33.558,0.229,1951,0.165,0.3263,3.1,tests performed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,47.22,11832936,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,NULL,NULL,25.383,1.1,71.51,0.718,NULL,NULL,NULL,NULL
BOL,South America,Bolivia,12/25/2020,153590,469,634.429,9083,7,7.143,12979.872,39.635,53.615,767.603,0.592,0.604,1.42,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1541,398626,33.688,0.13,1936,0.164,0.3277,3.1,tests performed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,52.78,11832936,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,NULL,NULL,25.383,1.1,71.51,0.718,NULL,NULL,NULL,NULL
BOL,South America,Bolivia,12/26/2020,154349,759,654.143,9093,10,8.286,13044.015,64.143,55.282,768.448,0.845,0.7,1.42,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1853,400479,33.844,0.157,1870,0.158,0.3498,2.9,tests performed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,52.78,11832936,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,NULL,NULL,25.383,1.1,71.51,0.718,NULL,NULL,NULL,NULL
BOL,South America,Bolivia,12/27/2020,154843,494,688.571,9098,5,8.857,13085.763,41.748,58.191,768.871,0.423,0.749,1.42,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1372,401851,33.96,0.116,1922,0.162,0.3583,2.8,tests performed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,52.78,11832936,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,NULL,NULL,25.383,1.1,71.51,0.718,NULL,NULL,NULL,NULL
BOL,South America,Bolivia,12/28/2020,155594,751,744.143,9106,8,9,13149.23,63.467,62.887,769.547,0.676,0.761,1.41,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1642,403493,34.099,0.139,1973,0.167,0.3772,2.7,tests performed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,52.78,11832936,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,NULL,NULL,25.383,1.1,71.51,0.718,NULL,NULL,NULL,NULL
